psi_true,psi_pred
0.07084608533072811,0.20398825637138643
0.040190684987839446,0.15973624674394163
0.08468762932957341,0.22174258851941694
0.07079590545591391,0.2060318121577974
0.07963737191996763,0.21349921257370744
0.060311278135736744,0.1907341532018342
0.05927306994532583,0.18949795735493694
0.060443981817005256,0.18979429734408929
0.058629469142755276,0.18880040382456895
0.055428952970842514,0.18325457850949353
0.051785038242579635,0.17746700720417272
0.04432202039274346,0.1664916435782902
0.07608346449711104,0.21259879307640303
0.07302260868252661,0.20704984783181854
0.0596432867955544,0.1906997634621906
0.03928814452993911,0.1575538913342057
0.039805870431148804,0.158697701571988
0.040897526433122555,0.16077584555300964
0.04267778827472275,0.16395307450165034
0.039259992067234344,0.15722909063492088
0.03969098734099276,0.15769070085779788
0.040586309349651774,0.15896504048134422
0.04198842466439824,0.16113957628166817
0.04398083367221379,0.16436893498358682
0.04530696966183846,0.16846093848556873
0.048988956244900364,0.1745829298571878
0.05395628908612364,0.1826619449327255
0.060687321447157855,0.19337319561867436
0.04670732988135987,0.16890309237092707
0.0826265299111861,0.2202050194177653
0.09501796311665249,0.2327609092219797
0.06598323952755757,0.19981440856654956
0.07875923582266635,0.21287589194327114
0.07470560132858083,0.2084760741992359
0.05785353782092258,0.18767189300235562
0.0701644784903391,0.2034888815094423
0.056802400676445375,0.1859630274999959
0.050158065017962904,0.175919658312943
0.050424011568605084,0.1751567689692903
0.07900109271376628,0.21853456073281077
0.06725729745586588,0.202244569069729
0.07837442724996489,0.21461001623708906
0.03676628146657802,0.1537032422140517
0.039590581129534015,0.15810255297925416
0.04320046176496918,0.16368188509828704
0.04760912409767887,0.1704095769767283
0.05287364301388772,0.1783123925013804
0.03473267690997163,0.1505382485401404
0.033556670620473676,0.14875153089881357
0.03335776354377213,0.14856392815292555
0.034270322716208425,0.15021313458935573
0.03645478151503199,0.1539648060838654
0.059047333662252885,0.18740253539082832
0.0659162670208749,0.19734394403813524
0.07402536996168843,0.20881179086005322
0.08327221586950759,0.22158638309084447
0.0400937050891935,0.16010087271750165
0.10001964068070336,0.2420067244486573
0.07927910267419204,0.2195040465506524
0.09310514034234275,0.23042833079240618
0.06636528814918517,0.20077199432996065
0.06541641102643227,0.19971389351594557
0.06452366604496276,0.19681894231085215
0.0645059947267679,0.19881007278546906
0.058501622804175896,0.1890838361128259
0.0555448567009502,0.18378707764597627
0.04536293660187056,0.16888723392147845
0.09133061756948169,0.23438303975900351
0.08435198234442531,0.22372913475678416
0.06924163823336076,0.2064626945259926
0.03862095845889933,0.15632597314814303
0.039044224923980644,0.1573788706338353
0.04014232926930697,0.1595628415960856
0.04204615787683037,0.16306774861560983
0.04491345925772998,0.16812828822909945
0.038806929472262955,0.15631031784924712
0.03957406758631933,0.15730251209799542
0.04092059814958482,0.15932212504603646
0.04290037512288079,0.1624782388633426
0.04560700271808029,0.16695078825722928
0.04894587281760329,0.17504034236564683
0.054402775551598906,0.18415423345433932
0.061551266175856496,0.19601745313728988
0.07130514122887341,0.21170404168052406
0.04921147296668993,0.17304292977658123
0.11211359592589819,0.257096683520173
0.10954954621860111,0.2507324517984788
0.07587893682067426,0.2155218855597261
0.08765233220765967,0.2252805119122603
0.082129105667895,0.21956153408151605
0.06362242891542338,0.19750485482298843
0.07706061969186066,0.21441337387712725
0.06239583381825286,0.1955112523326332
0.052540495860169,0.18079675946818805
0.05407255841631126,0.18133117661603035
0.09888776667164509,0.24673586150565877
0.0824296307185558,0.22520739601524056
0.09106397667625449,0.23308007979571568
0.033923973448825966,0.14931207850175962
0.03675539246131302,0.15378850096337823
0.04052259741822812,0.15972188995179218
0.04531133096740081,0.16717974989741693
0.05120574746851821,0.1762095475364994
0.058387043842435295,0.1869634557576131
0.03204701489530242,0.14637256842509058
0.03122881327103518,0.1451781950331181
0.03160362083745278,0.145979150074908
0.033295728427122216,0.14900148216484507
0.036468990729921096,0.15451373766238555
0.06707129068252196,0.19957892972919863
0.07695934895316851,0.21347734542128252
0.08937903270146226,0.23035883854230213
0.1061328521070868,0.2515805889824335
0.04128899636121508,0.16276234358762978
0.12119064548204758,0.2685047768112846
0.09942513407787429,0.24801263996426734
0.08952897689622584,0.23623035187072425
0.1055269980248824,0.24683642006966458
0.07490263915273451,0.21491519121241928
0.0734110725267324,0.21317631152594893
0.06993716177880492,0.2064284705328813
0.07265951800015794,0.21288298531895453
0.06283254682898232,0.197504778033148
0.06092680387370063,0.19294858756766833
0.04786390839576106,0.17392783688489835
0.11476668091302887,0.2672464736033089
0.10424918379238331,0.2506575806402239
0.0843524157283641,0.23093467798897618
0.03843818814034941,0.1558455418308328
0.03858013140389731,0.1564915448129496
0.0395552093867334,0.15854999324132704
0.041472735096634086,0.16219644419991044
0.0445383379577204,0.16773818525280002
0.04896570727817449,0.17550243822605824
0.039061170714356316,0.15651012495998504
0.04038652143791384,0.15840765859287645
0.042385944511696555,0.16152382986839428
0.04513487451195648,0.16600654366989712
0.04871791649945456,0.1720393757340147
0.05502468723701301,0.18589782861367002
0.06306839194866772,0.19930344399847258
0.07354582529834353,0.21666306141749994
0.08689274743962859,0.23819495726647558
0.05327614362305859,0.17990659919189847
0.11910223960891528,0.2686627982873444
0.1372628274283276,0.2829933394534503
0.1314006104321024,0.27599110072151356
0.08746008274033393,0.2343898590271166
0.0996129234732208,0.24158614146907184
0.09190161129095784,0.23420453798935884
0.0717752361541272,0.2115121753024348
0.08623429251321367,0.22914722661962725
0.06996841137641294,0.20868473049042788
